state_name,state_abbrev,county,lat county,long county,FIPS,county_id,lat (pop weighted) county,long (pop weighted) county,lat (pop weighted) state,long (pop weighted) state,County Time Zone Index,County Time Zone Name,iso_price_name,timezone
iowa,ia,washington,41.336334,-91.713852,19183,675,41.30979156,-91.70507813,41.600545,-93.609106,3,Central,Midcontinent ISO,America/Chicago
iowa,ia,wayne,40.740231,-93.322578,19185,676,40.75468826,-93.32034302,41.600545,-93.609106,3,Central,Midcontinent ISO,America/Chicago
iowa,ia,webster,42.426434,-94.181786,19187,677,42.5078125,-94.19944763,41.600545,-93.609106,3,Central,Midcontinent ISO,America/Chicago
iowa,ia,winnebago,43.386902,-93.73835,19189,678,43.27307129,-93.64414978,41.600545,-93.609106,3,Central,Midcontinent ISO,America/Chicago
iowa,ia,winneshiek,43.291805,-91.837799,19191,679,43.31233597,-91.82810211,41.600545,-93.609106,3,Central,Midcontinent ISO,America/Chicago
iowa,ia,woodbury,42.38427,-96.052864,19193,680,42.51958847,-96.39156342,41.600545,-93.609106,3,Central,Midcontinent ISO,America/Chicago
iowa,ia,worth,43.376911,-93.267433,19195,681,43.42123032,-93.2279129,41.600545,-93.609106,3,Central,Midcontinent ISO,America/Chicago
iowa,ia,wright,42.740242,-93.741714,19197,682,42.71067429,-93.74958038,41.600545,-93.609106,3,Central,SPP,America/Chicago
illinois,il,adams,39.987358,-91.184586,17001,683,39.94293594,-91.39427185,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,alexander,37.190426,-89.339203,17003,684,37.01913071,-89.19670868,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,bond,38.884315,-89.439522,17005,685,38.87614441,-89.39868164,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,boone,42.323994,-88.819702,17007,686,42.2508812,-88.85063171,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,brown,39.964367,-90.747513,17009,687,39.96487045,-90.7923584,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,bureau,41.408073,-89.529922,17011,688,41.32654572,-89.18300629,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,calhoun,39.180508,-90.666725,17013,689,39.14345169,-90.62539673,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,carroll,42.069817,-89.934593,17015,690,42.09120941,-90.14637756,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,cass,39.973164,-90.249809,17017,691,40.02542496,-90.43319702,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,champaign,40.139236,-88.199982,17019,692,40.09217834,-88.23086548,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,christian,39.543869,-89.276161,17021,693,39.54831696,-89.32176208,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,clark,39.336407,-87.787392,17023,694,39.39767838,-87.68961334,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,clay,38.750824,-88.490967,17025,695,38.67407608,-88.48390961,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,clinton,38.605045,-89.420006,17027,696,38.50735855,-89.16320038,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,coles,39.523098,-88.227104,17029,697,39.466465,-88.20735931,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,cook,41.870705,-87.74984,17031,698,41.91775513,-87.65538788,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,crawford,39.004616,-87.760956,17033,699,39.02191925,-87.74136353,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,cumberland,39.27467,-88.238281,17035,700,39.29458237,-88.44016266,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,dekalb,41.894447,-88.770477,17037,701,41.92141342,-88.7832489,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,dewitt,40.173641,-88.902496,17039,702,40.14938354,-89.00357056,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,douglas,39.768387,-88.215096,17041,703,39.79683304,-88.26971436,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,dupage,41.849083,-88.088142,17043,704,41.74794769,-88.26091003,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,edgar,39.678265,-87.747414,17045,705,39.58841324,-87.69835663,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,edwards,38.412968,-88.055542,17047,706,38.39723587,-88.06860352,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,effingham,39.056309,-88.592369,17049,707,39.08757401,-88.57133484,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,fayette,38.998196,-89.023201,17051,708,38.96436691,-89.1098175,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,ford,40.598637,-88.22477,17053,709,40.48150253,-88.35739136,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,franklin,37.992889,-88.924583,17055,710,37.89620972,-88.95874023,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,fulton,40.476017,-90.205887,17057,711,40.54207993,-90.02478027,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,gallatin,37.769054,-88.230873,17059,712,37.72863007,-88.18982697,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,greene,39.3549,-90.392616,17061,713,39.42929459,-90.42248535,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,grundy,41.287449,-88.419289,17063,714,41.42341614,-88.26837158,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,hamilton,38.083855,-88.540367,17065,715,38.10726547,-88.52022552,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,hancock,40.407429,-91.163528,17067,716,40.37550735,-91.39204407,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,hardin,37.52087,-88.260468,17069,717,37.41716385,-88.36624146,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,henderson,40.819958,-90.917854,17071,718,40.9202652,-90.95057678,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,henry,41.351318,-90.128479,17073,719,41.21410751,-89.9520874,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,iroquois,40.747421,-87.823647,17075,720,40.75928497,-87.74804688,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,jackson,37.78487,-89.383995,17077,721,37.72771072,-89.25272369,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,jasper,39.009048,-88.152939,17079,722,38.97490692,-88.16671753,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,jefferson,38.300507,-88.932426,17081,723,38.299366,-88.91093445,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,jersey,39.082829,-90.357628,17083,724,39.09800339,-90.31583405,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,jo_daviess,42.364712,-90.211945,17085,725,42.43240738,-90.43876648,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,johnson,37.460213,-88.882294,17087,726,37.39480209,-88.77863312,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,kane,41.943836,-88.427902,17089,727,41.75332642,-88.33279419,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,kankakee,41.139786,-87.867439,17091,728,41.14893723,-87.87307739,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,kendall,41.593227,-88.431206,17093,729,41.72382736,-88.30045319,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,knox,40.899437,-90.175781,17095,730,40.94203186,-90.37567902,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,la_salle,41.3442,-88.889481,17099,731,41.35791016,-88.85457611,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,lake,42.332932,-87.928497,17097,733,42.33951569,-87.85063934,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,lawrence,38.720615,-87.73156,17101,734,38.70648193,-87.54084778,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,lee,41.74221,-89.307632,17103,735,41.86055756,-89.48131561,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,livingston,40.893616,-88.561043,17105,736,41.08439636,-88.81689453,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,logan,40.12458,-89.365524,17107,737,40.14686584,-89.35832977,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,macon,39.859329,-88.962936,17115,738,39.85132217,-89.00421906,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,macoupin,39.261955,-89.926773,17117,739,39.26254654,-89.91448212,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,madison,38.829372,-89.907372,17119,740,38.73323822,-90.10941315,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,marion,38.647972,-88.919861,17121,741,38.50490952,-89.12884521,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,marshall,41.031525,-89.346481,17123,742,41.09447098,-89.35461426,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,mason,40.240376,-89.918663,17125,743,40.17019272,-89.71006775,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,massac,37.21756,-88.706589,17127,744,37.14788437,-88.74005127,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,mcdonough,40.45372,-90.676888,17109,745,40.47417831,-90.70791626,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,mchenry,42.326145,-88.448532,17111,746,42.15548325,-88.27859497,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,mclean,40.489792,-88.846352,17113,747,40.50112915,-88.99638367,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,menard,40.023907,-89.801117,17129,748,40.01788712,-89.86837769,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,mercer,41.206306,-90.747353,17131,749,41.18147278,-90.7821579,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,monroe,38.281292,-90.176636,17133,750,38.44154358,-90.20852661,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,montgomery,39.229385,-89.483543,17135,751,39.19065475,-89.64254761,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,morgan,39.714958,-90.204369,17137,752,39.71689224,-90.2529068,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,moultrie,39.641083,-88.618782,17139,753,39.60583878,-88.61146545,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,ogle,42.043804,-89.319283,17141,754,41.94146347,-89.07174683,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,peoria,40.789867,-89.759972,17143,755,40.73239517,-89.61140442,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,perry,38.085857,-89.369736,17145,756,38.02585983,-89.25312042,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,piatt,40.010044,-88.589539,17147,757,40.00875473,-88.56050873,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,pike,39.622719,-90.888969,17149,758,39.5880394,-90.82805634,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,pope,37.412998,-88.557945,17151,759,37.07333755,-88.47711945,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,pulaski,37.221375,-89.129951,17153,760,37.09976196,-89.18756866,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,putnam,41.20467,-89.290413,17155,761,41.29969406,-89.18624878,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,randolph,38.051453,-89.825218,17157,762,37.93321609,-89.88199615,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,richland,38.714458,-88.086739,17159,763,38.72223282,-88.06054688,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,rock_island,41.467541,-90.556381,17161,764,41.46725082,-90.57389832,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,saint_clair,38.468513,-89.925697,17163,765,38.50925827,-89.9940033,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,saline,37.755432,-88.539894,17165,766,37.73114777,-88.56677246,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,sangamon,39.75642,-89.658386,17167,767,39.75999832,-89.64964294,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,schuyler,40.161858,-90.60363,17169,768,40.02749252,-90.46833038,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,scott,39.645576,-90.477219,17171,769,39.64664841,-90.4358902,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,shelby,39.388931,-88.806198,17173,770,39.37689209,-88.81554413,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,stark,41.093979,-89.793343,17175,771,41.06858063,-89.7884903,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,stephenson,42.35181,-89.664963,17177,772,42.30392838,-89.64829254,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,tazewell,40.508789,-89.508698,17179,773,40.54655457,-89.66805267,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,union,37.469162,-89.252373,17181,774,37.48334885,-89.24623871,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,vermilion,40.183456,-87.733818,17183,775,40.15189743,-87.61955261,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,wabash,38.449982,-87.841301,17185,776,38.40166855,-87.79095459,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,warren,40.851559,-90.614616,17187,777,40.87769318,-90.66847229,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,washington,38.350273,-89.410957,17189,778,38.33597183,-89.4249115,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,wayne,38.429943,-88.425163,17191,779,38.39482117,-88.38048553,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,white,38.089741,-88.18454,17193,780,38.11005402,-88.2095871,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,whiteside,41.758125,-89.916153,17195,781,41.79388046,-89.70681763,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,will,41.447834,-87.980278,17197,782,41.51980591,-88.11066437,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,williamson,37.730877,-88.931953,17199,783,37.73244858,-88.94374084,41.878114,-87.629798,3,Central,Midcontinent ISO,America/Chicago
illinois,il,winnebago,42.337429,-89.162766,17201,784,42.26831436,-89.10429382,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
illinois,il,woodford,40.78688,-89.211845,17203,785,40.75229263,-89.50193024,41.878114,-87.629798,3,Central,PJM ISO,America/Chicago
indiana,in,adams,40.747116,-84.938393,18001,786,40.79945755,-84.94254303,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,allen,41.089787,-85.065788,18003,787,41.06544113,-85.14680481,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,bartholomew,39.204235,-85.895309,18005,788,39.21130753,-85.92660522,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,benton,40.608299,-87.310036,18007,789,40.59025574,-87.34293365,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,blackford,40.474751,-85.320984,18009,790,40.43452835,-85.36601257,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,boone,40.050575,-86.471817,18011,791,40.05414963,-86.49790192,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,brown,39.196926,-86.229004,18013,792,39.33858109,-86.11683655,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,carroll,40.581051,-86.567383,18015,793,40.58869553,-86.6995697,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,cass,40.760536,-86.346474,18017,794,40.77733231,-86.38320923,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,clark,38.478344,-85.709099,18019,795,38.29006577,-85.69360352,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,clay,39.397778,-87.11364,18021,796,39.51439285,-87.14546967,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,clinton,40.301727,-86.477234,18023,797,40.27490234,-86.53438568,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,crawford,38.290562,-86.452194,18025,798,38.3571434,-86.37644958,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,daviess,38.699181,-87.072311,18027,799,38.65000534,-87.20095062,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,de_kalb,41.398991,-84.998009,18033,800,41.35573578,-85.05833435,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,dearborn,39.141453,-84.981186,18029,801,39.26196671,-84.82815552,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,decatur,39.308643,-85.500603,18031,802,39.3572998,-85.48035431,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,delaware,40.230042,-85.3974,18035,803,40.16704941,-85.41242981,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,dubois,38.363873,-86.879356,18037,804,38.38421249,-86.96177673,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,elkhart,41.596714,-85.860893,18039,805,41.6907692,-85.98019409,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,fayette,39.636864,-85.175774,18041,806,39.64984512,-85.14754486,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,floyd,38.320644,-85.910408,18043,807,38.25024414,-85.83876801,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,fountain,40.124001,-87.240013,18045,808,40.16118622,-87.40514374,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,franklin,39.416512,-85.061592,18047,809,39.30569839,-85.24279785,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,fulton,41.045277,-86.265305,18049,810,41.06200027,-86.22929382,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,gibson,38.312767,-87.581268,18051,811,38.35759735,-87.58917999,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,grant,40.516655,-85.653938,18053,812,40.5497551,-85.70397186,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,greene,39.036163,-86.962883,18055,813,39.02554703,-87.14662933,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,hamilton,40.074112,-86.050659,18057,814,39.96457672,-86.12175751,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,hancock,39.821579,-85.775192,18059,815,39.77017975,-85.79929352,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,harrison,38.199726,-86.111603,18061,816,38.14992142,-85.92421722,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,hendricks,39.766685,-86.508957,18063,817,39.69292068,-86.41297913,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,henry,39.932701,-85.396301,18065,818,39.91920853,-85.38413239,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,howard,40.481983,-86.124214,18067,819,40.48330307,-86.14425659,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,huntington,40.831139,-85.486572,18069,820,40.88358688,-85.5031662,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,jackson,38.9067,-86.038452,18071,821,38.93673325,-85.90126801,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,jasper,41.024479,-87.11882,18073,822,40.92674255,-87.14990997,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,jay,40.437931,-85.002525,18075,823,40.42163086,-84.97491455,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,jefferson,38.785606,-85.441216,18077,824,38.7509079,-85.40792847,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,jennings,38.997585,-85.624786,18079,825,39.01981735,-85.64251709,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,johnson,39.488804,-86.10038,18081,826,39.60975647,-86.10838318,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,knox,38.693977,-87.411865,18083,827,38.67964554,-87.54457855,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,kosciusko,41.244362,-85.861572,18085,828,41.21919632,-85.87843323,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,lagrange,41.643803,-85.424568,18087,829,41.63912964,-85.44343567,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,lake,41.435078,-87.377632,18089,831,41.60853577,-87.51850891,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,laporte,41.565853,-86.748627,18091,832,41.59851456,-86.75820923,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,lawrence,38.842834,-86.492676,18093,833,38.85895538,-86.50769806,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,madison,40.161831,-85.718033,18095,834,40.08794403,-85.71064758,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,marion,39.782864,-86.139236,18097,835,39.77378082,-86.11721802,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,marshall,41.323399,-86.262398,18099,836,41.34275818,-86.3279953,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,martin,38.705967,-86.803833,18101,837,38.67920303,-86.91832733,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,miami,40.765984,-86.042206,18103,838,40.77443314,-86.06069183,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,monroe,39.161816,-86.526085,18105,839,39.13339615,-86.53533936,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,montgomery,40.040146,-86.896309,18107,840,40.00851059,-86.89527893,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,morgan,39.482342,-86.443306,18109,841,39.62956619,-86.31703186,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,newton,40.954029,-87.397675,18111,842,41.12936401,-87.29965973,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,noble,41.399223,-85.419952,18113,843,41.4343605,-85.29805756,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,ohio,38.952663,-84.963127,18115,844,39.00194168,-84.94464111,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,orange,38.542809,-86.498161,18117,845,38.5576973,-86.48439789,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,owen,39.309795,-86.840759,18119,846,39.26597977,-86.79570007,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,parke,39.772472,-87.206192,18121,847,39.76783371,-87.24954987,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,perry,38.07983,-86.636581,18123,848,37.96022797,-86.78236389,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,pike,38.397045,-87.229866,18125,849,38.46821594,-87.29642487,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,porter,41.593834,-87.078621,18127,850,41.46259308,-87.06917572,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,posey,38.0224,-87.86586,18129,851,37.92408371,-87.92386627,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,pulaski,41.042061,-86.696968,18131,852,41.04405212,-86.62840271,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,putnam,39.663979,-86.843735,18133,853,39.62698746,-86.88205719,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,randolph,40.158733,-85.011574,18135,854,40.1893959,-84.83827209,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,ripley,39.104008,-85.266708,18137,855,39.06490707,-85.2843399,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,rush,39.622562,-85.46209,18139,856,39.59814072,-85.43930817,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,saint_joseph,41.616264,-86.288612,18141,857,41.69060135,-86.2711792,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,scott,38.685238,-85.750656,18143,858,38.67867279,-85.76885986,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,shelby,39.522182,-85.791191,18145,859,39.52238846,-85.76980591,39.768403,-86.158068,4,Eastern,PJM ISO,America/New_York
indiana,in,spencer,38.013279,-87.009132,18147,860,37.87771988,-87.06998444,39.768403,-86.158068,3,Central,PJM ISO,America/Chicago
indiana,in,starke,41.281006,-86.653946,18149,861,41.22051239,-86.78104401,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,steuben,41.645061,-85.002838,18151,862,41.64954758,-85.00486755,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,sullivan,39.089844,-87.414589,18153,863,39.10312653,-87.41533661,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,switzerland,38.825325,-85.033646,18155,864,38.69915771,-85.17242432,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,tippecanoe,40.390736,-86.892075,18157,865,40.44356918,-86.90050507,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,tipton,40.314754,-86.049438,18159,866,40.25577545,-86.03871918,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,union,39.627384,-84.928001,18161,867,39.62799835,-84.9391861,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,vanderburgh,38.030663,-87.585579,18163,868,37.97606659,-87.57260895,39.768403,-86.158068,3,Central,Midcontinent ISO,America/Chicago
indiana,in,vermillion,39.857845,-87.462532,18165,869,39.64561844,-87.40836334,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
indiana,in,vigo,39.430965,-87.3881,18167,870,39.48169708,-87.39656067,39.768403,-86.158068,4,Eastern,Midcontinent ISO,America/New_York
